MONTH_REPORTED,DRIVER_START_MONTH,CITY,STATE,ZIP,NUMBER_OF_TRIPS,MULTIPLE_TNPS
2022-01,2018-05,Chicago,IL,60628,41,true
2022-01,2017-10,,CA,,13,false
2022-01,2018-01,Elgin,IL,60120,2,true
2022-01,2018-09,Mundelein,IL,60060,0,false
2022-01,2021-06,Chicago,IL,60609,240,false
2022-01,2019-03,,IL,,115,true
2022-01,2021-04,Calumet City,IL,60409,92,false
2022-01,2021-09,Rochester,NY,14621,0,false
2022-01,2018-06,Calumet City,IL,60409,76,true
2022-01,2017-03,Chicago,IL,60617,40,false
2022-01,2021-10,Evanston,IL,60202,72,false
2022-01,2021-05,Northbrook,IL,60062,35,false
2022-01,2021-04,Chicago,IL,60608,154,false
2022-01,2021-02,,IL,,311,false
2022-01,2022-01,Homewood,IL,60430,3,true
2022-01,2015-10,Calumet City,IL,60409,160,true
2022-01,2021-05,Romeoville,IL,60446,0,false
2022-01,2021-05,Romeoville,IL,60446,0,false
2022-01,2018-03,Chicago,IL,60625,81,true
2022-01,2021-05,Homer Glen,IL,60491,25,false
2022-01,2019-08,Park Forest,IL,60466,43,false
2022-01,2020-10,Gurnee,IL,60031,0,false
2022-01,2021-12,Oak Lawn,IL,60453,39,false
2022-01,2013-08,Chicago,IL,60659,25,false
2022-01,2021-05,Peshtigo,WI,54157,46,false
2022-01,2021-11,Elgin,IL,60120,0,false
2022-01,2021-11,Elgin,IL,60120,0,false
2022-01,2021-11,Elgin,IL,60120,0,false
2022-01,2021-11,Elgin,IL,60120,0,false
2022-01,2021-11,Elgin,IL,60120,0,false
2022-01,2021-11,Elgin,IL,60120,0,false
2022-01,2021-11,Elgin,IL,60120,0,false
2022-01,2021-11,Elgin,IL,60120,0,false
2022-01,2021-11,Elgin,IL,60120,0,false
2022-01,2021-11,Elgin,IL,60120,0,false
2022-01,2021-06,Romeo Ville,IL,60446,0,false
2022-01,2021-10,Chicago,IL,60606,25,false
2022-01,2021-10,Chicago,IL,60606,25,false
2022-01,2022-01,Chicago,IL,60618,7,true
2022-01,2020-06,Evanston,IL,60202,207,false
2022-01,2021-04,Chicago,IL,60653,0,false
2022-01,2021-08,West Chicago,IL,60185,114,false
2022-01,2017-02,,OH,,0,false
2022-01,2022-01,Des Plaines,IL,60016,41,false
2022-01,2021-10,Aurora,IL,60505,246,false
2022-01,2017-08,Chicago,IL,60616,438,false
2022-01,2021-07,Tinley Park,IL,60487,83,true
2022-01,2021-10,Rosemont,IL,60018,62,false
2022-01,2021-10,West Peoria,IL,61604,0,false
2022-01,2015-08,Chicago,IL,60628,10,false
2022-01,2021-05,Chicago,IL,60629,3,false
2022-01,2019-09,Chicago,IL,60659,290,true
2022-01,2020-10,Orlando Park,IL,60462,48,false
2022-01,2021-10,Machesney Park,IL,61115,0,false
2022-01,2014-06,Chicago,IL,60641,94,false
2022-01,2021-08,Rosemont,IL,60018,0,false
2022-01,2021-12,Winnetka,IL,60093,4,false
2022-01,2022-01,Chicago,IL,60616,151,false
2022-01,2022-01,Chicago,IL,60641,345,false
2022-01,2021-06,Aurora,IL,60504,2,true
2022-01,2021-12,Chicago,IL,60647,252,false
2022-01,2021-10,Chicago,IL,60629,18,false
2022-01,2022-01,Park Ridge,IL,60068,0,false
2022-01,2022-01,Park Ridge,IL,60068,0,false
2022-01,2022-01,Park Ridge,IL,60068,0,false
2022-01,2022-01,Park Ridge,IL,60068,0,false
2022-01,2022-01,Park Ridge,IL,60068,0,false
2022-01,2022-01,Park Ridge,IL,60068,0,false
2022-01,2022-01,Park Ridge,IL,60068,0,false
2022-01,2022-01,Park Ridge,IL,60068,0,false
2022-01,2020-09,Chiang,IL,60640,0,false
2022-01,2021-09,Chicago,IL,60660,234,true
2022-01,2018-11,Vernon Hills,IL,60061,109,true
2022-01,2017-07,Posen,IL,60469,245,false
2022-01,2021-10,South Elgin,IL,60177,0,false
2022-01,2021-10,South Elgin,IL,60177,0,false
2022-01,2021-10,South Elgin,IL,60177,0,false
2022-01,2021-10,South Elgin,IL,60177,0,false
2022-01,2021-10,South Elgin,IL,60177,0,false
2022-01,2021-10,South Elgin,IL,60177,0,false
2022-01,2021-04,Chicago,IL,60609,157,true
2022-01,2018-07,Chicago,IL,60606,802,true
2022-01,2021-12,,MI,,0,false
2022-01,2017-06,Chicago,IL,60659,121,false
2022-01,2017-10,Lansing,IL,60438,150,true
2022-01,2021-02,Chicago,IL,60612,101,false
2022-01,2022-01,Palatine,IL,60074,5,false
2022-01,2021-06,Chicago,IL,60656,253,false
2022-01,2018-11,Arlington Heights,IL,60005,74,false
2022-01,2021-10,Conley,GA,30288,239,false
2022-01,2021-03,Chicago,IL,60659,33,false
2022-01,2019-12,Chicago,IL,60659,128,true
2022-01,2021-02,Fox Lake,IL,60020,3,false
2022-01,2020-09,Chicago,IL,60660,180,false
2022-01,2016-02,South Holland,IL,60473,7,true
2022-01,2021-09,Chicago,IL,60617,90,false
2022-01,2021-09,Chicago,IL,60617,90,false
2022-01,2021-01,Woodstock,IL,60098,0,false
2022-01,2021-01,Woodstock,IL,60098,0,false
2022-01,2021-11,Sauk Village,IL,60411,153,false
2022-01,2020-07,Blue Island,IL,60406,108,false
2022-01,2021-10,Chicago,IL,60625,120,false
2022-01,2021-10,Chicago,IL,60625,120,false
2022-01,2021-02,Chicago,IL,60606,284,false
2022-01,2018-11,Plainfield,IL,60586,3,true
2022-01,2021-10,Burbank,IL,60459,1,false
2022-01,2021-11,Chicago,IL,60610,45,false
2022-01,2021-09,Blue Island,IL,60406,16,false
2022-01,2021-11,Chicago,IL,60656,254,false
2022-01,2021-09,Chicago,IL,60617,239,false
2022-01,2021-12,Waukegan,IL,60087,12,false
2022-01,2016-08,Chicago,IL,60656,342,false
2022-01,2021-07,Glendale Geights,IL,60139,28,false
2022-01,2021-11,Mchenry,IL,60050,24,false
2022-01,2014-10,Schaumburg,IL,60193,37,false
2022-01,2019-02,Blue Island,IL,60406,115,true
2022-01,2018-05,Chicago,IL,60645,0,true
2022-01,2022-01,Dolton,IL,60409,0,false
2022-01,2015-02,Chicago,IL,60618,22,false
2022-01,2020-10,,IN,,0,true
2022-01,2022-01,Chicago,IL,60629,12,false
2022-01,2021-12,,IL,,12,false
2022-01,2021-12,,IL,,12,false
2022-01,2019-05,Chicago,IL,60625,336,true
2022-01,2021-07,Batavia,IL,60510,117,false
2022-01,2020-11,St Charles,IL,60174,11,false
2022-01,2021-02,Norridge,IL,60706,68,false
2022-01,2017-12,Crown Point,IN,46307,0,true
2022-01,2019-03,Bourbonnais,IL,60914,41,true
2022-01,2020-09,Crown Point,IN,46307,10,false
2022-01,2021-12,Chicago,IL,60652,15,false
2022-01,2015-07,Chicago,IL,60638,41,true
2022-01,2018-10,Berwyn,IL,60402,2,false
2022-01,2021-06,Arlington Hts,IL,60004,0,false
2022-01,2022-01,Skokie,IL,60077,41,false
2022-01,2019-01,Streamwood,IL,60107,17,true
2022-01,2017-06,Chicago,IL,60643,11,true
2022-01,2020-05,Skokie,IL,60076,2,false
2022-01,2021-11,Glendale Hts,IL,60139,43,false
2022-01,2020-07,Wheaton,IL,60187,0,true
2022-01,2016-01,Chicago,IL,60659,96,true
2022-01,2021-08,Chicago,IL,60659,120,false
2022-01,2014-07,Orland  Park,IL,60462,120,true
2022-01,2021-04,Fort Wayne,IN,46806,124,false
2022-01,2016-01,Prospect Hts,IL,60070,0,false
2022-01,2021-09,Chicago,IL,60629,159,false
2022-01,2021-09,Chicago,IL,60629,159,false
2022-01,2016-09,Chicago,IL,60641,190,false
2022-01,2018-03,Highwood,IL,60040,1,false
2022-01,2021-07,Chicago,IL,60640,265,false
2022-01,2020-12,Berwyn,IL,60402,130,false
2022-01,2021-11,Chicago,IL,60632,442,false
2022-01,2020-12,Vernon Hills,IL,60061,0,false
2022-01,2021-10,,TX,,4,true
2022-01,2020-10,Chicago,IL,60630,261,true
2022-01,2021-12,Chicago,IL,60642,252,false
2022-01,2018-12,Addison,IL,60101,0,false
2022-01,2021-08,Chicago,IL,60606,172,true
2022-01,2022-01,Elgin,IL,60120,0,false
2022-01,2022-01,Elgin,IL,60120,0,false
2022-01,2022-01,Elgin,IL,60120,0,false
2022-01,2022-01,Elgin,IL,60120,0,false
2022-01,2022-01,Elgin,IL,60120,0,false
2022-01,2022-01,Elgin,IL,60120,0,false
2022-01,2022-01,Elgin,IL,60120,0,false
2022-01,2018-04,,TN,,424,false
2022-01,2021-10,Riverdale,IL,60827,86,false
2022-01,2022-01,Bettendorf,IA,52722,67,false
2022-01,2021-06,Chicago,IL,60630,60,false
2022-01,2020-06,Lombard,IL,60148,133,true
2022-01,2021-02,Stone Park,IL,60165,112,false
2022-01,2021-11,Chicago,IL,60645,355,false
2022-01,2021-10,Chicago,IL,60659,7,false
2022-01,2017-10,Chicago,IL,60645,172,true
2022-01,2016-11,,IL,,546,false
2022-01,2021-11,Belleflower,CA,90706,20,false
2022-01,2019-05,Chicago,IL,60645,119,false
2022-01,2015-10,Glenview,IL,60025,83,false
2022-01,2016-05,Chicago,IL,60638,16,false
2022-01,2021-05,Boilingbrook,IL,60490,0,false
2022-01,2021-09,Flossmoor,IL,60422,568,false
2022-01,2015-12,Chicago,IL,60634,155,true
2022-01,2021-08,Chicago,IL,60608,0,true
2022-01,2021-08,Chicago,IL,60608,0,true
2022-01,2016-11,Chicago,IL,60620,69,true
2022-01,2018-08,Crown Point,IN,46307,1,true
2022-01,2021-12,Matteson,IL,60443,0,false
2022-01,2021-12,Matteson,IL,60443,0,false
2022-01,2021-12,Matteson,IL,60443,0,false
2022-01,2021-12,Matteson,IL,60443,0,false
2022-01,2021-12,Matteson,IL,60443,0,false
2022-01,2017-07,Chicago,IL,60616,0,false
2022-01,2021-09,Elgin,IL,60120,434,true
2022-01,2021-10,Cicero,IL,60804,17,false
2022-01,2016-11,Chicago,IL,60608,15,true
2022-01,2018-08,Hanover Park,IL,60133,408,true
2022-01,2021-11,Evanston,IL,60202,60,false
2022-01,2021-09,Chicago,IL,60634,132,false
2022-01,2021-05,Palatine,IL,60067,16,false
2022-01,2019-05,Chicago,IL,60616,46,true
2022-01,2021-12,Chicago,IL,60619,135,false
2022-01,2020-03,Zion,IL,60099,0,false
2022-01,2021-08,Chicago,IL,60640,291,false
2022-01,2019-05,Chicago,IL,60630,92,true
2022-01,2019-06,Mt Prospect,IL,60056,0,false
2022-01,2021-08,Aurora,IL,60502,150,false
2022-01,2021-11,Waukegan,IL,60087,2,false
2022-01,2016-04,Thornton,IL,60476,88,true
2022-01,2014-12,,IL,,316,true
2022-01,2015-04,Chicago,IL,60607,32,true
2022-01,2021-12,Evanston,IL,60202,0,false
2022-01,2021-12,Evanston,IL,60202,0,false
2022-01,2021-12,Evanston,IL,60202,0,false
2022-01,2021-12,Evanston,IL,60202,0,false
2022-01,2021-12,Evanston,IL,60202,0,false
2022-01,2021-12,Evanston,IL,60202,0,false
2022-01,2021-12,Evanston,IL,60202,0,false
2022-01,2014-12,Chicago,IL,60632,55,true
2022-01,2018-05,Chicago,IL,60653,313,true
2022-01,2020-12,Woodstock,IL,60098,109,false
2022-01,2021-02,Chicago,IL,60621,310,false
2022-01,2021-07,Bolingbrook,IL,60440,47,false
2022-01,2021-11,,IL,,126,false
2022-01,2021-07,Naperville,IL,60564,4,false
2022-01,2022-01,Chicago,IL,60637,322,false
2022-01,2015-06,Lombard,IL,60148,79,false
2022-01,2021-09,Chicago,IL,60676,152,false
2022-01,2021-06,Niles,IL,60714,99,true
2022-01,2018-08,Skokie,IL,60076,159,false
2022-01,2019-05,Dolton,IL,60419,271,false
2022-01,2017-06,,WI,,20,true
2022-01,2017-06,Cicero,IL,60804,220,false
2022-01,2020-01,Waukegan,IL,60087,62,false
2022-01,2022-01,Chicago,IL,60647,35,false
2022-01,2021-11,Chicago,IL,60623,157,false
2022-01,2021-07,Chicago,IL,60612,0,false
2022-01,2021-07,Chicago,IL,60612,0,false
2022-01,2021-07,Chicago,IL,60612,0,false
2022-01,2021-07,Chicago,IL,60612,0,false
2022-01,2021-07,Chicago,IL,60612,0,false
2022-01,2021-10,Valley Stream,NY,11580,0,false
2022-01,2021-10,Chicago,IL,60653,70,false
2022-01,2021-04,Palos Heights,IL,60463,130,false
2022-01,2021-12,Chicago,IL,60629,11,false
2022-01,2021-11,Broadview,IL,60155,0,false
2022-01,2021-11,Broadview,IL,60155,0,false
2022-01,2021-11,Broadview,IL,60155,0,false
2022-01,2021-12,Streamwood,IL,60107,119,false
2022-01,2021-06,Berwyn,IL,60402,168,false
2022-01,2018-05,Palatine,IL,60067,31,false
2022-01,2021-12,Oak Park,IL,60302,29,false
2022-01,2020-06,Forest Park,IL,60130,175,false
2022-01,2021-08,Pembroke Pines,FL,33028,197,false
2022-01,2021-11,Lincolnwood,IL,60712,708,false
2022-01,2020-08,Niles,IL,60714,317,true
2022-01,2021-09,Chicago,IL,60611,351,false
2022-01,2019-08,Chicago,IL,60609,406,false
2022-01,2020-12,La Grange,IL,60525,38,false
2022-01,2019-12,Aurora,IL,60504,183,true
2022-01,2021-03,Chicago,IL,60640,181,false
2022-01,2020-10,Justice,IL,60458,69,false
2022-01,2017-11,Park Ridg,IL,60068,204,false
2022-01,2021-11,Lake Zurich,IL,60047,9,false
2022-01,2022-01,Wonder Lake,IL,60097,0,false
2022-01,2022-01,Wonder Lake,IL,60097,0,false
2022-01,2016-07,Chicago,IL,60628,65,true
2022-01,2020-12,Algonquin,IL,60102,21,false
2022-01,2021-11,Chicago,IL,60605,55,false
2022-01,2021-04,Streamwood,IL,60107,36,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2021-12,Chicago,IL,60656,0,false
2022-01,2016-12,Chicago,IL,60629,57,false
2022-01,2021-07,Chicago,IL,60606,12,false
2022-01,2021-03,Evanston,IL,60201,103,false
2022-01,2020-02,Addison,IL,60101,41,true
2022-01,2021-06,Des Plaines,IL,60016,107,false
2022-01,2021-09,Chicago,IL,60626,466,true
2022-01,2018-01,Chicago,IL,60646,162,false
2022-01,2021-10,Chicago,IL,60606,131,false
2022-01,2021-09,Chicago,IL,60628,222,false
2022-01,2021-09,Lansing,IL,60438,70,false
2022-01,2021-01,Country Club Hills,IL,60478,134,false
2022-01,2018-08,Bridgeview,IL,60455,0,true
2022-01,2022-01,Harvey,IL,60426,1,false
2022-01,2021-12,Des Plaines,IL,60016,133,true
2022-01,2021-04,Chicago,IL,60629,231,false
2022-01,2018-11,Elgin,IL,60120,6,false
2022-01,2022-01,Rockdale,IL,60436,0,false
2022-01,2021-10,Romeoville,IL,60446,37,true
2022-01,2017-05,Skokie,IL,60077,63,true
2022-01,2021-07,Chicago,IL,60649,8,false
2022-01,2019-01,Chicago,IL,60623,322,true
2022-01,2021-09,,MI,,267,false
2022-01,2021-10,Merrillville,IN,46410,16,false
2022-01,2018-07,Schaumburg,IL,60195,0,false
2022-01,2018-08,Des Plaines,IL,60016,24,false
2022-01,2021-01,Stickney,IL,60402,67,false
2022-01,2021-07,Aurora,IL,60505,16,false
2022-01,2016-10,Mount Prospect,IL,60056,75,false
2022-01,2019-12,Chicago,IL,60649,9,false
2022-01,2016-10,Chicago Ridge,IL,60415,107,true
2022-01,2021-11,Alexandria,VA,22309,108,false
2022-01,2021-10,Hoffman Estates,IL,60192,50,false
2022-01,2018-07,Orland Park,IL,60462,0,false
2022-01,2019-07,Chicago,IL,60634,247,false
2022-01,2021-03,Chicago,IL,60645,328,false
2022-01,2015-12,Chicago,IL,60634,53,false
2022-01,2021-08,Cedar Rapids,IA,52404,0,false
2022-01,2021-08,Cedar Rapids,IA,52404,0,false
2022-01,2019-01,Grayslake,IL,60030,0,false
2022-01,2020-07,Darien,IL,60561,0,false
2022-01,2021-07,Calumet City,IL,60409,67,false
2022-01,2021-11,Gary,IN,46409,0,false
2022-01,2019-09,Rolling Meadows,IL,60008,94,false
2022-01,2021-11,Rolling Meadows,IL,60008,8,false
2022-01,2019-12,Justice,IL,60458,1,false
2022-01,2021-10,Chicago,IL,60651,32,false
2022-01,2015-03,Naperville,IL,60565,30,false
2022-01,2022-01,Chicago,IL,60616,6,false
2022-01,2017-05,Chicago,IL,60622,16,false
2022-01,2021-02,Northbrook,IL,60062,87,false
2022-01,2021-07,Skokie,IL,60077,302,false
2022-01,2021-06,Hickory  Hills,IL,60457,0,false
2022-01,2022-01,Chicago,IL,60608,33,false
2022-01,2020-08,Chicago,IL,60453,0,false
2022-01,2021-11,Vernon Hills,IL,60061,2,false
2022-01,2019-10,Harvey,IL,60426,203,false
2022-01,2021-11,Chicago,IL,60649,129,false
2022-01,2015-09,Chicago,IL,60622,270,true
2022-01,2016-03,Aurora,IL,60506,316,true
2022-01,2021-03,Gary,IN,46408,147,false
2022-01,2021-10,Lockport,IL,60441,38,false
2022-01,2020-12,Chicago,IL,60630,0,false
2022-01,2020-12,Chicago,IL,60630,0,false
2022-01,2021-06,Chicago,IL,60616,68,false
2022-01,2021-09,Alsip,IL,60803,39,false
2022-01,2021-12,Naperville,IL,60563,8,false
2022-01,2016-03,Chicago,IL,60613,122,true
2022-01,2019-08,Chicago,IL,60616,182,true
2022-01,2021-12,Naperville,IL,60565,49,false
2022-01,2018-07,Chicago,IL,60620,19,true
2022-01,2021-03,Melrose Park,IL,60160,244,false
2022-01,2021-10,Chicago,IL,60609,34,false
2022-01,2021-11,Chicago,IL,60632,126,false
2022-01,2021-12,Antioch,TN,37013,49,false
2022-01,2019-02,,MN,,18,false
2022-01,2021-09,Springfield,IL,62703,68,false
2022-01,2021-10,Woodridge,IL,60517,24,false
2022-01,2021-11,Oak Forest,IL,60452,7,false
2022-01,2018-07,Gary,IN,46403,6,false
2022-01,2019-12,Chicago,IL,60649,141,false
2022-01,2022-01,Oviedo,FL,32766,0,false
2022-01,2016-09,Chicago,IL,60620,8,false
2022-01,2015-12,Chicago,IL,60607,193,true
2022-01,2018-01,Evanston,IL,60201,169,true
2022-01,2021-08,Chicago,IL,60608,259,false
2022-01,2021-11,Chicago,IL,60653,247,false
2022-01,2015-02,Chicago,IL,60638,27,true
2022-01,2021-09,Chicago,IL,60621,616,false
2022-01,2021-06,Skokie,IL,60076,464,false
2022-01,2014-10,Chicago,IL,60608,164,false
2022-01,2016-12,Des Plaines,IL,60018,80,false
2022-01,2020-01,Berwyn,IL,60402,59,false
2022-01,2019-05,Cincinnati,OH,45240,58,true
2022-01,2021-02,Chicago,IL,60643,45,false
2022-01,2020-12,Libertyville,IL,60048,15,false
2022-01,2021-10,Chicago,IL,60630,369,true
2022-01,2020-11,Chicago,IL,60625,0,false
2022-01,2020-11,Chicago,IL,60625,0,false
2022-01,2022-01,Robbins,IL,60472,53,false
2022-01,2020-06,Oak Lawn,IL,60453,374,true
2022-01,2021-06,Chicago,IL,60632,14,false
2022-01,2021-06,Chicago,IL,60632,14,false
2022-01,2020-08,Chicago,IL,60612,0,false
2022-01,2019-11,Addison,IL,60101,183,false
2022-01,2018-06,Glen Ellyn,IL,60137,311,true
2022-01,2020-12,Inverness,IL,60010,0,false
2022-01,2021-03,Glendale Heights,IL,60139,12,true
2022-01,2021-09,Chicago,IL,60641,226,false
2022-01,2021-09,Chicago,IL,60641,226,false
2022-01,2021-03,Glen Ellyn,IL,60137,1,false
2022-01,2019-02,Chicago,IL,60606,0,false
2022-01,2021-10,Crestwood,IL,60445,29,false
2022-01,2021-10,Chicago,IL,60653,366,false
2022-01,2021-11,Chicago,IL,60653,11,false
2022-01,2020-12,Chicago,IL,60643,237,false
2022-01,2015-11,Arlington  Heights,IL,60005,83,true
2022-01,2021-11,Chicago,IL,60622,216,true
2022-01,2016-08,Skokie,IL,60076,14,true
2022-01,2021-04,,WI,,0,false
2022-01,2021-04,,WI,,0,false
2022-01,2021-04,,WI,,0,false
2022-01,2021-04,,WI,,0,false
2022-01,2021-04,,WI,,0,false
2022-01,2017-01,Chicago,IL,60628,95,false
2022-01,2020-08,Joliet,IL,60433,4,true
2022-01,2016-04,Skokie,IL,60077,35,true
2022-01,2016-03,Chicago,IL,60659,169,true
2022-01,2021-08,Chicago,IL,60645,412,false
2022-01,2021-12,Palos Heights,IL,60463,17,false
2022-01,2017-03,Glendale Heights,IL,60139,0,true
2022-01,2017-05,Chicago,IL,60639,8,false
2022-01,2020-12,Chicago,IL,60659,4,true
2022-01,2020-02,Chicago,IL,60466,85,false
2022-01,2015-08,Morton Grove,IL,60053,168,true
2022-01,2020-12,Des Plaines,IL,60016,180,false
2022-01,2021-10,Chicago,IL,60652,169,false
2022-01,2016-04,Bolingbrook,IL,60490,1,false
2022-01,2021-01,Palatine,IL,60074,3,false
2022-01,2021-07,Chicago,IL,60060,150,false
2022-01,2019-10,Palatine,IL,60074,52,true
2022-01,2018-09,,MO,,209,false
2022-01,2015-12,Hammond,IN,46323,0,false
2022-01,2018-03,Chicago,IL,60645,84,true
2022-01,2021-11,Chicago,IL,60639,45,false
2022-01,2021-10,Chicago,IL,60645,50,false
2022-01,2021-10,Chicago,IL,60645,50,false
2022-01,2021-06,Dekaib,IL,60115,0,false
2022-01,2018-03,Hanover Park,IL,60133,1,true
2022-01,2021-11,Shorewood,IL,60404,2,false
2022-01,2022-01,Montgomery,IL,60538,51,true
2022-01,2017-07,Chicago,IL,60629,13,false
2022-01,2021-01,Country Club Hills,IL,60478,0,true
2022-01,2017-07,Chicago,IL,60628,0,false
2022-01,2021-05,Chicago,IL,60640,299,false
2022-01,2021-11,Chicago,IL,60628,198,false
2022-01,2019-05,Chicago,IL,60637,0,false
2022-01,2018-01,Westmont,IL,60559,11,true
2022-01,2019-10,Glastonbury,CT,06033,72,true
2022-01,2021-11,Carpentersvle,IL,60110,6,false
2022-01,2021-02,Chicago,IL,60609,240,false
2022-01,2020-10,Indianapolis,IN,46214,88,false
2022-01,2017-04,,WI,,1,false
2022-01,2017-04,,WI,,1,false
2022-01,2021-06,Burbank,IL,60459,170,true
2022-01,2021-10,Chicago,IL,60640,341,false
2022-01,2021-09,Hammond,IN,46324,1,false
2022-01,2019-01,Chicago,IL,60660,403,true
2022-01,2019-09,Aurora,IL,60505,13,false
2022-01,2017-11,,FL,,30,false
2022-01,2021-10,Chicago,IL,60631,63,false
2022-01,2021-02,Chicago,IL,60660,86,false
2022-01,2021-12,Chicago,IL,60656,8,false
2022-01,2021-12,Chicago,IL,60656,8,false
2022-01,2015-05,Chicago,IL,60611,0,false
2022-01,2021-10,,TX,,61,false
2022-01,2015-09,Chicago,IL,60620,49,true
2022-01,2019-01,Chicago,IL,60651,162,true
2022-01,2021-08,Elmhurst,IL,60126,20,false
2022-01,2021-09,Chicago,IL,60639,172,false
2022-01,2018-12,Crete,IL,60417,302,false
2022-01,2017-07,Woodridge,IL,60517,60,true
2022-01,2021-07,Joliet,IL,60431,0,true
2022-01,2017-09,Channahon,IL,60410,7,true
2022-01,2017-10,Romeoville,IL,60446,0,true
2022-01,2020-11,Chicago,IL,60641,294,false
2022-01,2021-10,Lincolnshire,IL,60069,100,true
2022-01,2020-06,,KS,,0,false
2022-01,2021-11,Chicago,IL,60630,103,false
2022-01,2021-11,Chicago,IL,60653,283,false
2022-01,2021-12,Gilberts,IL,60136,0,false
2022-01,2021-12,Gilberts,IL,60136,0,false
2022-01,2017-02,Skokie,IL,60077,17,true
2022-01,2021-11,Chicago,IL,60649,39,false
2022-01,2017-03,Chicago,IL,60634,95,true
2022-01,2021-08,,GA,,381,false
2022-01,2018-11,Chicago,IL,60638,1,false
2022-01,2021-04,Des Plaines,IL,60016,7,false
2022-01,2021-12,Chicago,IL,60626,213,false
2022-01,2020-09,Riverside,IL,60546,0,false
2022-01,2020-09,Wheaton,IL,60189,159,false
2022-01,2018-12,Chicago,IL,60606,14,false
2022-01,2020-08,Chicago Ridge,IL,60415,138,true
2022-01,2021-11,Roselle,IL,60172,63,false
2022-01,2021-12,Oak Park,IL,60302,267,false
2022-01,2021-11,,IL,,101,false
2022-01,2021-03,Chicago,IL,60626,210,false
2022-01,2021-03,Milwaukee,WI,53221,0,false
2022-01,2021-11,Lincolnwood,IL,60712,4,false
2022-01,2021-09,Algonquin,IL,60102,0,false
2022-01,2021-09,Algonquin,IL,60102,0,false
2022-01,2021-05,Hawthorn Woods,IL,60047,0,false
2022-01,2018-04,Chicago Heights,IL,60411,0,false
2022-01,2021-08,Chicago,IL,60645,491,false
2022-01,2021-10,Chicago,IL,60637,284,false
2022-01,2021-12,Des Plaines,IL,60016,118,false
2022-01,2016-11,Schaumburg,IL,60173,23,true
2022-01,2022-01,Evaston,IL,60201,0,false
2022-01,2018-03,Chicago,IL,60618,7,true
2022-01,2020-05,Oakbrook Terrace,IL,60181,39,false
2022-01,2022-01,Chicago,IL,60639,1,false
2022-01,2020-07,Chicago,IL,60637,445,false
2022-01,2021-07,,NY,,233,false
2022-01,2019-07,Hoffman Estates,IL,60169,119,false
2022-01,2017-04,,UT,,10,false
2022-01,2021-10,Gurnee,IL,60031,0,false
2022-01,2021-10,Gurnee,IL,60031,0,false
2022-01,2021-12,Chicago,IL,60625,195,false
2022-01,2021-07,Chicago,IL,60659,0,false
2022-01,2021-07,Chicago,IL,60659,0,false
2022-01,2021-07,Chicago,IL,60659,0,false
2022-01,2021-07,Chicago,IL,60659,0,false
2022-01,2021-07,Chicago,IL,60659,0,false
2022-01,2021-07,Chicago,IL,60659,0,false
2022-01,2021-07,Chicago,IL,60659,0,false
